mng_item	LJ_rank	Swadesh100	Swadesh200	ura100	ura149	concept	language	lgid3	item	item_IPA	form_set	cogn_set	borr_source	borr_qual	ETYm_notes	ref_borr	glossing_notes	general_notes	ref_abbr	age_term_pq (BCE/CE)	age_term_aq (BCE/CE)
94	91	0	1	-	-	salt / suola	Võro South Estonian	211	suul		1	f	Indo-European	probable	Equivalents in other Uralic languages possibly separate IE loans. No clear IE loansource has been found. Possible Wanderwort. Balt origin more or less rejected. Van Linde 2007: can't distinct donor language. Junttila 2015: balt origin rejected	SSA, NES, UEW, Junttila 2015, Van Linde 2007.			VESr		ca 1 BCE
94	91	0	1	-	-	salt / suola	Courland Livonian	212	sùol		1	f	Indo-European	probable	Equivalents in other Uralic languages possibly separate IE loans. No clear IE loansource has been found. Possible Wanderwort. Balt origin more or less rejected. Van Linde 2007: can't distinct donor language. Junttila 2015: balt origin rejected	SSA, NES, UEW, Junttila 2015, Van Linde 2007.			LivWb		ca 1 BCE
94	91	0	1	-	-	salt / suola	Erzya	301	sal		1	g	Indo-European	probable	Mordvin-Permic-Mari. Separate borrowings?	Koivulehto 1999			MordWb		
94	91	0	1	-	-	salt / suola	Meadow Mari	401	šińčal		1	g	Indo-European	probable	Possibly an old compound, the latter part of which (*sal) cognate with forms in related languages				SMSk, TscherWb		
94	91	0	1	-	-	salt / suola	Meadow Mari	401	šińčal		5	h	Indo-European	probable	Poss. old compound, the first part probably loan from Iranian	Koivulehto 1999			SMSk, TscherWb		
94	91	0	1	-	-	salt / suola	Komi-Zyrian	501	sov		1	g	Indo-European	probable	Mordvin-Permic-Mari. Separate borrowings?	Koivulehto 1999.			SyrjWsch		
94	91	0	1	-	-	salt / suola	Komi-Permyak	503	sov		1	g	Indo-European	probable	Mordvin-Permic-Mari. Separate borrowings?	Koivulehto 1999.			KoPRSl		
94	91	0	1	-	-	salt / suola	Udmurt	504	si̮lal		1	g	Indo-European	probable	Mordvin-Permic-Mari. Separate borrowings?	Koivulehto 1999.			WotjWsch		
94	91	0	1	-	-	salt / suola	Hungarian	601	só		2	b	Indo-European	probable	Origin unclear	Zaizc2006, Tesz			FMSz		
94	91	0	1	-	-	salt / suola	Sosva Mansi	701	solwal		1	i	Udmurt	possible	Possibly loan from Udmurt; cf. Udm "si̮lal" (< ?*solwal) Komi and Udmurt proposed. Gombocz via Kálman 1961: not from russian because of phonetic problems	Rédei 1970			WogWb		
94	91	0	1	-	-	salt / suola	Vakh-Vasyugan Khanty	807	sălnɜ ~ sălna		1	j	Komi	possible	Possibly loan from Komi “sol” (cf. KoZ, KoP “sov”) DEWOS conciders IE origin				DEWbOstj		
94	91	0	1	-	-	salt / suola	Tundra Nenets	902	ser		3	c					'Salt, grainy ice, white'		JurSWb		
94	91	0	1	-	-	salt / suola	Selkup	907	śāq		4	d	Iranian	probable					SölkWb		
95	91	0	0	-	-	shade, shadow / varjo	Proto-Uralic*	0	[Not reconstructable]		?	?						PFU: *ići 'shadow, shadow soul'	UEW, Sam88		
95	91	0	0	-	-	shade, shadow / varjo	South Saami	101	soejvene		4	d							NSsNdb		
95	91	0	0	-	-	shade, shadow / varjo	Ume Saami	102	suaiˈvana		4	d							WbWlap		
95	91	0	0	-	-	shade, shadow / varjo	Pite Saami	104	suojvanis 		4	d									
95	91	0	0	-	-	shade, shadow / varjo	North Saami	105	suoivva		4	d							SSSg		
95	91	0	0	-	-	shade, shadow / varjo	Inari Saami	106	suoiva		4	d							InsSSk		
95	91	0	0	-	-	shade, shadow / varjo	Skolt Saami	107	ǩeeuʹniǩ		5	e							SKosSk		
95	91	0	0	-	-	shade, shadow / varjo	Kildin Saami	108	kɨvv’n		5	e							WOLD		
95	91	0	0	-	-	shade, shadow / varjo	Standard Finnish	203	varjo		1	a	Germanic	probable	Cf. ON "verja" 'defence, protection' 	Mikko, SSA, NES, LÄGLOS			-		ca 600 CE
95	91	0	0	-	-	shade, shadow / varjo	Karelian Proper	204	kuvahaine		2	b			Proto-ger *skuwwa kuva > varjo or just from finnish?	SSA			KKSV		
95	91	0	0	-	-	shade, shadow / varjo	Karelian Proper	204	pilves		3	c	U		From 'cloud'	SSA			KKSV		
95	91	0	0	-	-	shade, shadow / varjo	Veps	207	pilʹvez		3	c	U			SSA			VVS		
95	91	0	0	-	-	shade, shadow / varjo	Ingrian	208	kup̆pāhuz		2	b							InkmSk		
95	91	0	0	-	-	shade, shadow / varjo	Western Votic	209	varjo		1	a	Germanic	probable	Cf. ON "verja" 'defence, protection' 	Mikko, SSA, NES, LÄGLOS			VKJMS		ca 600 CE
95	91	0	0	-	-	shade, shadow / varjo	Standard Estonian	210	vari		1	a	Germanic	probable	Cf. ON "verja" 'defence, protection' 	Mikko, SSA, NES, LÄGLOS			SVSk		ca 600 CE
95	91	0	0	-	-	shade, shadow / varjo	Võro South Estonian	211	vari		1	a	Germanic	probable	Cf. ON "verja" 'defence, protection' 	Mikko, SSA, NES, LÄGLOS			VESr		ca 600 CE
95	91	0	0	-	-	shade, shadow / varjo	Courland Livonian	212	vɔ̄ŕ		1	a	Germanic	probable	Cf. ON "verja" 'defence, protection' 	Mikko, SSA, NES, LÄGLOS			LivWb		ca 600 CE
95	91	0	0	-	-	shade, shadow / varjo	Erzya	301	sulʹej		6	f	Mordvinic 		Descriptive origin proposed	Vershinin 2009			MordWb		
95	91	0	0	-	-	shade, shadow / varjo	Meadow Mari	401	ümə̑l		7	g	Chuvash	clear		Moisio&Saarinen2008			SMSk, TscherWb		
95	91	0	0	-	-	shade, shadow / varjo	Komi-Zyrian	501	vuǯe̮r		8	h	Permic			Csúcs2005.			SyrjWsch		
95	91	0	0	-	-	shade, shadow / varjo	Komi-Permyak	503	vuǯe̮r		8	h	Permic			Csúcs2005.			KoPRSl		
95	91	0	0	-	-	shade, shadow / varjo	Udmurt	504	vužer		8	h	Permic			Csúcs2005.			WotjWsch		
95	91	0	0	-	-	shade, shadow / varjo	Hungarian	601	árny(ék)		9	i	Unknown origin		Derivation. Stem origin unknown.	Zaizc2006, Tesz		"Árnyék" is deriv.	FMSz		
95	91	0	0	-	-	shade, shadow / varjo	Sosva Mansi	701	is		10	j			From PFU *ići 'shadow, shadow soul'				WogWb		
95	91	0	0	-	-	shade, shadow / varjo	Vakh-Vasyugan Khanty	807	iləs		11	k							DEWbOstj		
95	91	0	0	-	-	shade, shadow / varjo	Tundra Nenets	902	tyíd°		12	l			Deriv. from PSd *tiə 'cloud'				JurSWb		
95	91	0	0	-	-	shade, shadow / varjo	Selkup	907	tīkka		12	l			Deriv. from PSd *tiə 'cloud'				SölkWb		
96	91	1	1	-	-	small / pieni	Proto-Uralic*	0	[Not reconstructable]		?	?							UEW, Sam88		
96	91	1	1	-	-	small / pieni	South Saami	101	smaave		4	d	Scandinavian	clear		Sammallahti 1998			NSsNdb	ca 1 CE	
96	91	1	1	-	-	small / pieni	South Saami	101	onne		5	e	Saamic			Sammallahti 1998			NSsNdb		
96	91	1	1	-	-	small / pieni	Ume Saami	102	ühtjee		3	c	Saamic			Sammallahti 1998			WbWlap		
96	91	1	1	-	-	small / pieni	Ume Saami	102	smàiˈvee		4	d	Scandinavian	clear		Sammallahti 1998			WbWlap	ca 1 CE	
96	91	1	1	-	-	small / pieni	Ume Saami	102	ünˈnee		5	e	Saamic			Sammallahti 1998			WbWlap		
96	91	1	1	-	-	small / pieni	Pite Saami	104	smáva		4	d	Scandinavian	clear		Sammallahti 1998				ca 1 CE	
96	91	1	1	-	-	small / pieni	Pite Saami	104	unna		5	e	Saamic			Sammallahti 1998					
96	91	1	1	-	-	small / pieni	North Saami	105	uhcci		3	c	Saamic			Sammallahti 1998			SSSg		
96	91	1	1	-	-	small / pieni	North Saami	105	smávis		4	d	Scandinavian	clear		Sammallahti 1998			SSSg	ca 1 CE	
96	91	1	1	-	-	small / pieni	North Saami	105	unˈni		5	e	Saamic			Sammallahti 1998			SSSg		
96	91	1	1	-	-	small / pieni	Inari Saami	106	ucce		3	c	Saamic			Sammallahti 1998			InsSSk		
96	91	1	1	-	-	small / pieni	Skolt Saami	107	uʹcc		3	c	Saamic			Sammallahti 1998			SKosSk		
96	91	1	1	-	-	small / pieni	Kildin Saami	108	udc’		3	c	Saamic			Sammallahti 1998			WOLD		
96	91	1	1	-	-	small / pieni	Standard Finnish	203	pieni		1	a	Germanic	possible	Early proto-germanic *spēni- 	SSA, NES, EES			-		ca 500 BCE
96	91	1	1	-	-	small / pieni	Karelian Proper	204	pieni		1	a	Germanic	possible	Early proto-germanic *spēni- 	SSA, NES, EES			KKSV		ca 500 BCE
96	91	1	1	-	-	small / pieni	Karelian Proper	204	vähä		2	b	Germanic	possible	Early proto-germanic *spēni- 	SSA, NES, EES			KKSV	ca 700 BCE	ca 600 BCE
96	91	1	1	-	-	small / pieni	Veps	207	peń		1	a	Germanic	possible	Early proto-germanic *spēni- 	SSA, NES, EES			VVS		ca 500 BCE
96	91	1	1	-	-	small / pieni	Ingrian	208	pēn		1	a	Germanic	possible	Early proto-germanic *spēni- 	SSA, NES, EES			InkmSk		ca 500 BCE
96	91	1	1	-	-	small / pieni	Western Votic	209	pēn		1	a	Germanic	possible	Early proto-germanic *spēni- 	SSA, NES, EES			VKJMS		ca 500 BCE
96	91	1	1	-	-	small / pieni	Standard Estonian	210	väike		2	b	Germanic 	possible	From vähä	EES			SVSk		
96	91	1	1	-	-	small / pieni	Võro South Estonian	211	väikene, väiko ~ väiku		2	b	Germanic 	possible	From vähä	EES			VESr		
96	91	1	1	-	-	small / pieni	Courland Livonian	212	vǟʾkki		2	b	Germanic	possible	From vähä	EES			LivWb		
96	91	1	1	-	-	small / pieni	Courland Livonian	212	pišški		6	f	Finnic		Onomatopoetic?	EES			LivWb		
96	91	1	1	-	-	small / pieni	Erzya	301	viška, viškińe		2	b	PFV		*wäšä 'small, little' vähän, vähä	UEW, Vershinin 2004			MordWb		
96	91	1	1	-	-	small / pieni	Meadow Mari	401	tə̑ɣə̑δe		7	g	FP / FU		*ićä (üćä) 	KESK, UEW			SMSk, TscherWb		
96	91	1	1	-	-	small / pieni	Meadow Mari	401	izi		8	h	FU / PFP		From PFU From PFP *üćä 'small, a little' ?	UEW, Bereczki2013			SMSk, TscherWb		
96	91	1	1	-	-	small / pieni	Komi-Zyrian	501	iće̮t		8	h	FP / FU		*ićä (üćä) 	KESK, UEW			SyrjWsch		
96	91	1	1	-	-	small / pieni	Komi-Zyrian	501	posńi̮d		9	i	FU		Equivalents in Hungarian and Finnish proposed, uncertain	KESK			SyrjWsch		
96	91	1	1	-	-	small / pieni	Komi-Permyak	503	uće̮t		8	h	FP / FU		*ićä (üćä) 	KESK, UEW			KoPRSl		
96	91	1	1	-	-	small / pieni	Udmurt	504	pići		9	i	FU		Equivalents in Hungarian and Finnish proposed, uncertain	KESK			WotjWsch		
96	91	1	1	-	-	small / pieni	Hungarian	601	kis, kicsi		11	k	West Old Turkic	clear	kis < WOT *kičiɣ Secondary development from *kiši  < *kiči ; kici < WOT *kičin Secondary development from kicsiny 'small, little'	WOT1, Tesz			FMSz		
96	91	1	1	-	-	small / pieni	Sosva Mansi	701	māń		12	l							WogWb		
96	91	1	1	-	-	small / pieni	Sosva Mansi	701	aj		13	j	Khanty	probable					WogWb		
96	91	1	1	-	-	small / pieni	Vakh-Vasyugan Khanty	807	äj		13	m	UGR		Only equivalent in Hungarian. Unclear	UEW (uralonet)			DEWbOstj		
96	91	1	1	-	-	small / pieni	Vakh-Vasyugan Khanty	807	ökǝm		15	o	UGR		Hanti connection to Hungarian ifjú unclear	UEW (uralonet)			DEWbOstj		
96	91	1	1	-	-	small / pieni	Tundra Nenets	902	nyudya		14	n	Samoyedic			Janhunen 1977			JurSWb		
96	91	1	1	-	-	small / pieni	Selkup	907	ki̮pa		16	p							SölkWb		
97	96	0	1	-	1	wide / leveä	Proto-Uralic*	0	[Not reconstructable]		?	?						PFU: *kumti̮	UEW, Sam88		
97	96	0	1	-	1	wide / leveä	South Saami	101	gamte		3	c	FU		*kumte	UEW			NSsNdb		
97	96	0	1	-	1	wide / leveä	Ume Saami	102	gåbˈdaga		3	c	FU		*kumte	UEW			WbWlap		
97	96	0	1	-	1	wide / leveä	Pite Saami	104	gåbdåk		3	c	FU		*kumte	UEW					
97	96	0	1	-	1	wide / leveä	North Saami	105	govdat		3	c	FU		*kumte	UEW			SSSg		
97	96	0	1	-	1	wide / leveä	Inari Saami	106	kubduv		3	c	FU		*kumte	UEW			InsSSk		
97	96	0	1	-	1	wide / leveä	Skolt Saami	107	kobddi		3	c	FU		*kumte	UEW			SKosSk		
97	96	0	1	-	1	wide / leveä	Kildin Saami	108	kōmm’tes’		3	c	FU		*kumte	UEW			WOLD		
97	96	0	1	-	1	wide / leveä	Standard Finnish	203	leveä		1	a	Germanic	probable	Deriv. From old germ. Loan stem. See levä	SSA, NES			-		
97	96	0	1	-	1	wide / leveä	Karelian Proper	204	levie		1	a	Germanic	probable	Deriv. From old germ. Loan stem. See levä	SSA, NES			KKSV		
97	96	0	1	-	1	wide / leveä	Veps	207	leved		1	a	Germanic	probable	Deriv. From old germ. Loan stem. See levä	SSA, NES			VVS		
97	96	0	1	-	1	wide / leveä	Ingrian	208	lev̆vīä		1	a	Estonian	possible	Deriv. From old germ. Loan stem. See levä	EES			InkmSk		
97	96	0	1	-	1	wide / leveä	Western Votic	209	лad̄ʹ		2	b	Germanic_or_Scandinavian	possible		EES, SSA			VKJMS		
97	96	0	1	-	1	wide / leveä	Standard Estonian	210	lai		2	b	Germanic_or_Scandinavian	possible		EES, SSA			SVSk		
97	96	0	1	-	1	wide / leveä	Võro South Estonian	211	lag'a ~ lagja		2	b	Germanic_or_Scandinavian	possible		EES, SSA			VESr		
97	96	0	1	-	1	wide / leveä	Courland Livonian	212	laigà		2	b	Germanic_or_Scandinavian	possible		EES, SSA			LivWb		
97	96	0	1	-	1	wide / leveä	Erzya	301	kelʹej		4	d	PFV		Cogn. with North Sa "gâl'lje" 'wide, roomy'	UEW			MordWb		
97	96	0	1	-	1	wide / leveä	Meadow Mari	401	kumδa		3	c	FU		*kumte	UEW			SMSk, TscherWb		
97	96	0	1	-	1	wide / leveä	Komi-Zyrian	501	paśki̮d		5	e	U		From PU *paśkV 'notch, opening'				SyrjWsch		
97	96	0	1	-	1	wide / leveä	Komi-Zyrian	501	ota		6	f	FU		Equivalent in Khanty	KESK			SyrjWsch		
97	96	0	1	-	1	wide / leveä	Komi-Permyak	503	paśki̮t		5	e	U		From PU *paśkV 'notch, opening'				KoPRSl		
97	96	0	1	-	1	wide / leveä	Udmurt	504	paśki̮t		5	e	U		From PU *paśkV 'notch, opening'				WotjWsch		
97	96	0	1	-	1	wide / leveä	Hungarian	601	széles		7	g	UGR		From *selɜ 'edge'	Zaizc2006, Tesz, UEW			FMSz		
97	96	0	1	-	1	wide / leveä	Sosva Mansi	701	pāχwəŋ ~ pāŋχəŋ etc.		8	h							WogWb		
97	96	0	1	-	1	wide / leveä	Vakh-Vasyugan Khanty	807	komət, komtǝki		3	c	FU		*kumte	UEW		Latter deriv.	DEWbOstj		
97	96	0	1	-	1	wide / leveä	Tundra Nenets	902	lata		9	i							JurSWb		
97	96	0	1	-	1	wide / leveä	Selkup	907	čānčə		10	j							SölkWb		
98	97	0	1	-	-	in, (inside) / sisällä	Proto-Uralic*	0	*pučkV ?		5	e					'Inside, interior'		UEW, Sam88		
98	97	0	1	-	-	in, (inside) / sisällä	South Saami	101	sisnie		1	a	Finnic	clear					NSsNdb		
98	97	0	1	-	-	in, (inside) / sisällä	Ume Saami	102	sissnee		1	a	Finnic	clear					WbWlap		
98	97	0	1	-	-	in, (inside) / sisällä	Pite Saami	104	sinne		1	a	Finnic	clear							
98	97	0	1	-	-	in, (inside) / sisällä	North Saami	105	siste		1	a	Finnic	clear					SSSg		
98	97	0	1	-	-	in, (inside) / sisällä	Inari Saami	106	siste		1	a	Finnic	clear					InsSSk		
98	97	0	1	-	-	in, (inside) / sisällä	Skolt Saami	107	seʹst		1	a	Finnic	clear					SKosSk		
98	97	0	1	-	-	in, (inside) / sisällä	Kildin Saami	108	sɨz’n		1	a	Finnic	clear					WOLD		
98	97	0	1	-	-	in, (inside) / sisällä	Standard Finnish	203	sisällä, sisässä		1	j	PFV		sisä- (+case suffix) Stem has clear equivalents in Baltic-Finnic and possibly Mordwin. Other uncertain parallels proposed	SSA, NES, UEW, EES			-		
98	97	0	1	-	-	in, (inside) / sisällä	Karelian Proper	204	sisällä, sisässä		1	j	PFV		sisä- (+case suffix) Stem has clear equivalents in Baltic-Finnic and possibly Mordwin. Other uncertain parallels proposed	SSA, NES, UEW, EES			KKSV		
98	97	0	1	-	-	in, (inside) / sisällä	Karelian Proper	204	seämessä		2	b			From U 'heart				KKSV		
98	97	0	1	-	-	in, (inside) / sisällä	Veps	207	südäimes		2	b			From U 'heart				VVS		
98	97	0	1	-	-	in, (inside) / sisällä	Ingrian	208	sizez		1	j	PFV		sisä- (+case suffix) Stem has clear equivalents in Baltic-Finnic and possibly Mordwin. Other uncertain parallels proposed	SSA, NES, UEW, EES			InkmSk		
98	97	0	1	-	-	in, (inside) / sisällä	Western Votic	209	süämeᴢ		2	b			From U 'heart				VKJMS		
98	97	0	1	-	-	in, (inside) / sisällä	Standard Estonian	210	sees		1	j	PFV		sisä- (+case suffix) Stem has clear equivalents in Baltic-Finnic and possibly Mordwin. Other uncertain parallels proposed	SSA, NES, UEW, EES			SVSk		
98	97	0	1	-	-	in, (inside) / sisällä	Võro South Estonian	211	sisehn ~ sisen ~ seehn etc.		1	j	PFV		sisä- (+case suffix) Stem has clear equivalents in Baltic-Finnic and possibly Mordwin. Other uncertain parallels proposed	SSA, NES, UEW, EES			VESr		
98	97	0	1	-	-	in, (inside) / sisällä	Courland Livonian	212	sizàl		1	j	PFV		sisä- (+case suffix) Stem has clear equivalents in Baltic-Finnic and possibly Mordwin. Other uncertain parallels proposed	SSA, NES, UEW, EES			LivWb		
98	97	0	1	-	-	in, (inside) / sisällä	Erzya	301	potso		3	c			From "potmo" 'inside (n.), belly'				MordWb		
98	97	0	1	-	-	in, (inside) / sisällä	Erzya	301	ejse		8	h							MordWb		
98	97	0	1	-	-	in, (inside) / sisällä	Meadow Mari	401	körɣə̑štö		4	d	FU			Bereczki2013			SMSk, TscherWb		
98	97	0	1	-	-	in, (inside) / sisällä	Komi-Zyrian	501	pi̮č̣ki̮n		5	e	U		From U *pučkɜ 'inside, interior' + inessive case	UEW			SyrjWsch		
98	97	0	1	-	-	in, (inside) / sisällä	Komi-Permyak	503	pi̮čki̮n		5	e	U		From U *pučkɜ 'inside, interior' + inessive case	UEW			KoPRSl		
98	97	0	1	-	-	in, (inside) / sisällä	Udmurt	504	puški̮n		5	e	U		From U *pučkɜ 'inside, interior' + inessive case	UEW			WotjWsch		
98	97	0	1	-	-	in, (inside) / sisällä	Hungarian	601	benn, bent, (-ban/ben)		6	f	FU		From PFU *pälɜ 'inside' ? Inclections. The local case -ban/ben originates from noun stem bél 'the inside' which developed into postposition and finally to case suffix. Debated origin?	Tesz			FMSz		
98	97	0	1	-	-	in, (inside) / sisällä	Sosva Mansi	701	kiwərt		4	d							WogWb		
98	97	0	1	-	-	in, (inside) / sisällä	Vakh-Vasyugan Khanty	807	[No equivalent]		0	0						No freestanding word in general use	DEWbOstj		
98	97	0	1	-	-	in, (inside) / sisällä	Tundra Nenets	902	myunya		7	g							JurSWb		
98	97	0	1	-	-	in, (inside) / sisällä	Selkup	907	pūčə		5	e							SölkWb		
98	97	0	1	-	-	in, (inside) / sisällä	Selkup	907	śünćə		9	i							SölkWb		
99	97	1	1	-	1	star / tähti	Proto-Uralic*	0	*kuńśa		3	c							UEW, Sam88		
99	97	1	1	-	1	star / tähti	South Saami	101	daasta, naestie		1	a	PFV / Finno-Saamic		Different variants from PSaa *tāstē ~ *nāstē ~ *tāsnē Sammallahti Finno-Saamic or earlier *[t/n]äš[n/t]ä, SSA, UEW, NES PFV	Sammallahti  1998, SSA, UEW			NSsNdb		
99	97	1	1	-	1	star / tähti	Ume Saami	102	nàsstee		1	a	PFV / Finno-Saamic		Different variants from PSaa *tāstē ~ *nāstē ~ *tāsnē Sammallahti Finno-Saamic or earlier *[t/n]äš[n/t]ä, SSA, UEW, NES PFV	Sammallahti  1998, SSA, UEW			WbWlap		
99	97	1	1	-	1	star / tähti	Pite Saami	104	násste		1	a	PFV / Finno-Saamic		Different variants from PSaa *tāstē ~ *nāstē ~ *tāsnē Sammallahti Finno-Saamic or earlier *[t/n]äš[n/t]ä, SSA, UEW, NES PFV	Sammallahti  1998, SSA, UEW					
99	97	1	1	-	1	star / tähti	North Saami	105	násti		1	a	PFV / Finno-Saamic		Different variants from PSaa *tāstē ~ *nāstē ~ *tāsnē Sammallahti Finno-Saamic or earlier *[t/n]äš[n/t]ä, SSA, UEW, NES PFV	Sammallahti  1998, SSA, UEW			SSSg		
99	97	1	1	-	1	star / tähti	Inari Saami	106	täsni		1	a	PFV / Finno-Saamic		Different variants from PSaa *tāstē ~ *nāstē ~ *tāsnē Sammallahti Finno-Saamic or earlier *[t/n]äš[n/t]ä, SSA, UEW, NES PFV	Sammallahti  1998, SSA, UEW			InsSSk		
99	97	1	1	-	1	star / tähti	Skolt Saami	107	täʹstt ~ täʹsnn		1	a	PFV / Finno-Saamic		Different variants from PSaa *tāstē ~ *nāstē ~ *tāsnē Sammallahti Finno-Saamic or earlier *[t/n]äš[n/t]ä, SSA, UEW, NES PFV	Sammallahti  1998, SSA, UEW			SKosSk		
99	97	1	1	-	1	star / tähti	Kildin Saami	108	tāss’t		1	a	PFV		*täšä	SSA, NES, UEW, EES			WOLD		
99	97	1	1	-	1	star / tähti	Standard Finnish	203	tähti		1	a	PFV		*täšä	SSA, NES, UEW, EES			-		
99	97	1	1	-	1	star / tähti	Karelian Proper	204	teähti ~ tähti		1	a	PFV		*täšä	SSA, NES, UEW, EES			KKSV		
99	97	1	1	-	1	star / tähti	Veps	207	tʹäht		1	a	PFV		*täšä	SSA, NES, UEW, EES			VVS		
99	97	1	1	-	1	star / tähti	Ingrian	208	tähti		1	a	PFV		*täšä	SSA, NES, UEW, EES			InkmSk		
99	97	1	1	-	1	star / tähti	Western Votic	209	tähti		1	a	PFV		*täšä	SSA, NES, UEW, EES			VKJMS		
99	97	1	1	-	1	star / tähti	Standard Estonian	210	täht		1	a	PFV		*täšä	SSA, NES, UEW, EES			SVSk		
99	97	1	1	-	1	star / tähti	Võro South Estonian	211	täht'		1	a	PFV		*täšä	SSA, NES, UEW, EES			VESr		
99	97	1	1	-	1	star / tähti	Courland Livonian	212	tēʾdʹ		1	a	PFV		*täšä	SSA, NES, UEW, EES			LivWb		
99	97	1	1	-	1	star / tähti	Erzya	301	tʹeštʹe		1	a	PFV		*täšä	SSA, NES, UEW, EES			MordWb		
99	97	1	1	-	1	star / tähti	Meadow Mari	401	šüδə̑r		2	b	Chuvash	clear					SMSk, TscherWb		
99	97	1	1	-	1	star / tähti	Komi-Zyrian	501	koʒ́uv		3	c	U		*kuńćɜ, kućɜ Comp. connected based on end part	KESK, UEW			SyrjWsch		
99	97	1	1	-	1	star / tähti	Komi-Permyak	503	ke̮ʒ́i̮v ~ ke̮ʒ́uv		3	c	U		*kuńćɜ, kućɜ Comp. connected based on end part	KESK, UEW			KoPRSl		
99	97	1	1	-	1	star / tähti	Udmurt	504	kiźilʹi		3	c	U		*kuńćɜ, kućɜ Comp. connected based on end part	KESK, UEW			WotjWsch		
99	97	1	1	-	1	star / tähti	Hungarian	601	csillag		4	d	FU		Derivation. Hungarian suffix attached to FU stem	Zaizc2006, Tesz			FMSz		
99	97	1	1	-	1	star / tähti	Sosva Mansi	701	sow		5	e							WogWb		
99	97	1	1	-	1	star / tähti	Vakh-Vasyugan Khanty	807	kɔs		3	c	U		*kuńćɜ, kućɜ Comp. connected based on end part	KESK, UEW			DEWbOstj		
99	97	1	1	-	1	star / tähti	Tundra Nenets	902	numki°		6	f			Deriv. from "num" 'sky etc.'				JurSWb		
99	97	1	1	-	1	star / tähti	Selkup	907	qi̮śəŋqa		3	c	U		*kuńćɜ, kućɜ Comp. connected based on end part	KESK, UEW			SölkWb		
100	99	0	0	1	-	hard / kova	Proto-Uralic*	0	*kämä ?		6	f							UEW, Sam88		
100	99	0	0	1	-	hard / kova	South Saami	101	garre		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW			NSsNdb		
100	99	0	0	1	-	hard / kova	South Saami	101	tjamke		16	p							NSsNdb		
100	99	0	0	1	-	hard / kova	Ume Saami	102	garras		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW			WbWlap		
100	99	0	0	1	-	hard / kova	Pite Saami	104	garra		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW					
100	99	0	0	1	-	hard / kova	Pite Saami	104	tjavvga		16	p									
100	99	0	0	1	-	hard / kova	North Saami	105	garas		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW			SSSg		
100	99	0	0	1	-	hard / kova	Inari Saami	106	kooras		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW			InsSSk		
100	99	0	0	1	-	hard / kova	Skolt Saami	107	kõõrâs		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW			SKosSk		
100	99	0	0	1	-	hard / kova	Kildin Saami	108	kērr		2	b	PFV		*kirᴈ	Sammallahti 1998, UEW			WOLD		
100	99	0	0	1	-	hard / kova	Standard Finnish	203	kova		1	a	Finnic / Unknown origin			SSA, NES, EES			-		
100	99	0	0	1	-	hard / kova	Karelian Proper	204	kova		1	a	Finnic / Unknown origin			SSA, NES, EES			KKSV		
100	99	0	0	1	-	hard / kova	Veps	207	kova		1	a	Finnic / Unknown origin			SSA, NES, EES			VVS		
